TOKEN_NO	TOKEN	PREFIX	STEM	SUFFIX	STATUS
1000	ತಿಮ್ಮಾಡಿಯ	-	ತಿಮ್ಮಾಡಿ	ಯ	Root word is not in the lexicon
1001	ಅವುಸಿಟ್ಟ಼ವರೆ	ಅವ	ುಸಿಟ್ಟ಼ವರೆ	-	Root word is not in the lexicon
1001	ಅವುಸಿಟ್ಟ಼ವರೆ	ಅವ	ುಸಿಟ್ಟ಼ವರೆ	-	Root word is not in the lexicon
1002	ತನಿಗೆತಾನಾಗೇ	-	ತನಿಗೆತಾನಾಗೇ	-	Root word is not in the lexicon
1003	ನಮ್ಮ	-	ನಮ್ಮ	-	Root word is not in the lexicon
1004	ದಾರಿಗೆ	-	ದಾರಿ	ಗೆ	Root word is not in the lexicon
1004	ದಾರಿಗೆ	-	ದಾ	ರಿಗೆ	Root word is not in the lexicon
1004	ದಾರಿಗೆ	-	ದಾ	ರಿಗೆ	Root word is not in the lexicon
1005	ಬತ್ತಾನೆ	-	ಬ	ತ್ತಾನೆ	Root word is not in the lexicon
1005	ಬತ್ತಾನೆ	-	ಬತ್ತಾ	ನೆ	Root word is not in the lexicon
1005	ಬತ್ತಾನೆ	-	ಬತ್ತಾ	ನೆ	Root word is not in the lexicon
1006	ಸಾನುಬೋಗ್್ರು	-	ಸಾನುಬೋಗ್್	ರು	Root word is not in the lexicon
1006	ಸಾನುಬೋಗ್್ರು	-	ಸಾನುಬೋಗ್್	ರು	Root word is not in the lexicon
1007	ದುರುಗಪ್ಪ	-	ದುರುಗಪ್ಪ	-	Root word is not in the lexicon
1008	ಸೇರ್್ಕೊಂಡು	-	ಸೇರ್್ಕೊಂಡು	-	Root word is not in the lexicon
1009	ಹೂಟ್್ವಂತೆ	-	ಹೂಟ್್ವಂತೆ	-	Root word is not in the lexicon
1010	ಅಂತಾರೆ	ಅ	ಂತಾರೆ	-	Root word is not in the lexicon
1010	ಅಂತಾರೆ	ಅ	ಂತಾರೆ	-	Root word is not in the lexicon
1012	ಬಾಯಿ	-	ಬಾಯಿ	-	Root word is not in the lexicon
1013	ಕಳಕೊಂಡಿದ್ದ	-	ಕಳಕೊಂಡಿದ್	ದ	Root word is not in the lexicon
1013	ಕಳಕೊಂಡಿದ್ದ	-	ಕಳಕೊಂಡಿದ್	ದ	Root word is not in the lexicon
1013	ಕಳಕೊಂಡಿದ್ದ	-	ಕಳಕೊಂಡಿದ್	ದ	Root word is not in the lexicon
1013	ಕಳಕೊಂಡಿದ್ದ	-	ಕಳಕೊಂಡಿದ್	ದ	Root word is not in the lexicon
1014	ಲಾ	-	ಲಾ	-	Root word is not in the lexicon
1015	ಬಡ್ಡೀಮಗನೆ	-	ಬಡ್ಡೀಮಗ	ನೆ	Root word is not in the lexicon
1015	ಬಡ್ಡೀಮಗನೆ	-	ಬಡ್ಡೀಮಗ	ನೆ	Root word is not in the lexicon
1016	ನೀನೂ	-	ನೀನೂ	-	Root word is not in the lexicon
1017	ಅವುರೂ	ಅವ	ುರೂ	-	Root word is not in the lexicon
1017	ಅವುರೂ	ಅವ	ುರೂ	-	Root word is not in the lexicon
1018	ಒಟ್್ಗೇ	-	ಒಟ್್ಗೇ	-	Root word is not in the lexicon
1019	ಹೂಟ	-	ಹೂಟ	-	Root word is not in the lexicon
1020	ಹಾಕಿದುರೂ	-	ಹಾಕಿದುರೂ	-	Root word is not in the lexicon
1021	ನಮ್್ಸ್ಯಾಟ	-	ನಮ್್ಸ್ಯಾಟ	-	Root word is not in the lexicon
1022	ಕೀಳಕ್ಕಾಗಕ್ಕಿಲ್ಲ	-	ಕೀಳಕ್ಕಾಗಕ್ಕಿಲ್ಲ	-	Root word is not in the lexicon
1023	ಕಂತೆ	-	ಕಂತೆ	-	Root word is not in the lexicon
1024	ಕಡುಪಿನಿಂದ	-	ಕಡುಪಿನಿಂ	ದ	Root word is not in the lexicon
1024	ಕಡುಪಿನಿಂದ	-	ಕಡುಪಿನಿಂ	ದ	Root word is not in the lexicon
1024	ಕಡುಪಿನಿಂದ	-	ಕಡುಪಿನಿಂ	ದ	Root word is not in the lexicon
1024	ಕಡುಪಿನಿಂದ	-	ಕಡುಪಿ	ನಿಂದ	Root word is not in the lexicon
1024	ಕಡುಪಿನಿಂದ	-	ಕಡುಪಿ	ನಿಂದ	Root word is not in the lexicon
1025	ಮೀಸೆ	-	ಮೀಸೆ	-	Root word is not in the lexicon
1027	ಉಸಿರಾಟ	-	ಉಸಿರಾಟ	-	Root word is not in the lexicon
1028	ಬಿಗಿಗೊಳ್ಳುತಿದ	-	ಬಿಗಿಗೊಳ್ಳುತಿ	ದ	Root word is not in the lexicon
1028	ಬಿಗಿಗೊಳ್ಳುತಿದ	-	ಬಿಗಿಗೊಳ್ಳುತಿ	ದ	Root word is not in the lexicon
1028	ಬಿಗಿಗೊಳ್ಳುತಿದ	-	ಬಿಗಿಗೊಳ್ಳುತಿ	ದ	Root word is not in the lexicon
1028	ಬಿಗಿಗೊಳ್ಳುತಿದ	-	ಬಿಗಿಗೊಳ್ಳುತಿ	ದ	Root word is not in the lexicon
1029	ಅಯ್್	ಅ	ಯ್್	-	Root word is not in the lexicon
1029	ಅಯ್್	ಅ	ಯ್್	-	Root word is not in the lexicon
1030	ನಂಗೇನು	-	ನಂಗೇ	ನು	Root word is not in the lexicon
1030	ನಂಗೇನು	-	ನಂಗೇ	ನು	Root word is not in the lexicon
1031	ಗೊತ್ತು	-	ಗೊತ್ತು	-	Root word is not in the lexicon
1032	ಮ್ಯಾಗಲಮನೆ	-	ಮ್ಯಾಗಲಮ	ನೆ	Root word is not in the lexicon
1032	ಮ್ಯಾಗಲಮನೆ	-	ಮ್ಯಾಗಲಮ	ನೆ	Root word is not in the lexicon
1033	ಸದ್ರಪ್ಪನೋರು	-	ಸದ್ರಪ್ಪನೋ	ರು	Root word is not in the lexicon
1033	ಸದ್ರಪ್ಪನೋರು	-	ಸದ್ರಪ್ಪನೋ	ರು	Root word is not in the lexicon
1034	ಹಂಗಂತಿದ್್ರು	-	ಹಂಗಂತಿದ್್	ರು	Root word is not in the lexicon
1034	ಹಂಗಂತಿದ್್ರು	-	ಹಂಗಂತಿದ್್	ರು	Root word is not in the lexicon
1035	ನಮ್್ಕಾಡ	-	ನಮ್್ಕಾಡ	-	Root word is not in the lexicon
1036	ಹೇಳ್್ತಿದ್ದ	-	ಹೇಳ್್ತಿದ್	ದ	Root word is not in the lexicon
1036	ಹೇಳ್್ತಿದ್ದ	-	ಹೇಳ್್ತಿದ್	ದ	Root word is not in the lexicon
1036	ಹೇಳ್್ತಿದ್ದ	-	ಹೇಳ್್ತಿದ್	ದ	Root word is not in the lexicon
1036	ಹೇಳ್್ತಿದ್ದ	-	ಹೇಳ್್ತಿದ್	ದ	Root word is not in the lexicon
1037	ಕಾಡನ	-	ಕಾಡ	ನ	Root word is not in the lexicon
1037	ಕಾಡನ	-	ಕಾಡ	ನ	Root word is not in the lexicon
1037	ಕಾಡನ	-	ಕಾಡ	ನ	Root word is not in the lexicon
1038	ಹೊರೆಸಿದ	-	ಹೊರೆಸಿ	ದ	Root word is not in the lexicon
1038	ಹೊರೆಸಿದ	-	ಹೊರೆಸಿ	ದ	Root word is not in the lexicon
1038	ಹೊರೆಸಿದ	-	ಹೊರೆಸಿ	ದ	Root word is not in the lexicon
1038	ಹೊರೆಸಿದ	-	ಹೊರೆಸಿ	ದ	Root word is not in the lexicon
1039	ನರಮನುಷನಾಗಿ	-	ನರಮನುಷನಾಗಿ	-	Root word is not in the lexicon
1040	ನಿಂತಿರನಿಲ	ನಿ	ಂತಿರನಿಲ	-	Root word is not in the lexicon
1040	ನಿಂತಿರನಿಲ	ನಿ	ಂತಿರನಿಲ	-	Root word is not in the lexicon
1041	ಲಿ	-	ಲಿ	-	Root word is not in the lexicon
1042	ಬುಡ್್ರೊ	-	ಬುಡ್್ರೊ	-	Root word is not in the lexicon
1043	ಅದೇನು	ಅ	ದೇನು	-	Root word is not in the lexicon
1043	ಅದೇನು	-	ಅದೇ	ನು	Root word is not in the lexicon
1043	ಅದೇನು	ಅ	ದೇ	ನು	Root word is not in the lexicon
1044	ಆಯ್್ತದೊ	-	ಆಯ್್ತದೊ	-	Root word is not in the lexicon
1046	ಈಗ್ಯಾಕೆ	-	ಈಗ್ಯಾಕೆ	-	Root word is not in the lexicon
1047	ಹೆಂಗಸರು	-	ಹೆಂಗಸ	ರು	Root word is not in the lexicon
1047	ಹೆಂಗಸರು	-	ಹೆಂಗಸ	ರು	Root word is not in the lexicon
1048	ಇರೋದ	-	ಇರೋ	ದ	Root word is not in the lexicon
1048	ಇರೋದ	-	ಇರೋ	ದ	Root word is not in the lexicon
1048	ಇರೋದ	-	ಇರೋ	ದ	Root word is not in the lexicon
1048	ಇರೋದ	-	ಇರೋ	ದ	Root word is not in the lexicon
1049	ನೆನೆಸಿಕೊಂಡು	-	ನೆನೆಸಿಕೊಂಡು	-	Root word is not in the lexicon
1050	ಗೌಗ್ಗಲ್ಲಾದ	-	ಗೌಗ್ಗಲ್ಲಾ	ದ	Root word is not in the lexicon
1050	ಗೌಗ್ಗಲ್ಲಾದ	-	ಗೌಗ್ಗಲ್ಲಾ	ದ	Root word is not in the lexicon
1050	ಗೌಗ್ಗಲ್ಲಾದ	-	ಗೌಗ್ಗಲ್ಲಾ	ದ	Root word is not in the lexicon
1050	ಗೌಗ್ಗಲ್ಲಾದ	-	ಗೌಗ್ಗಲ್ಲಾ	ದ	Root word is not in the lexicon
1051	ಇದೇನು	-	ಇದೇನು	7S,@,9	Root word is not in the lexicon
1051	ಇದೇನು	-	ಇ	ದೇನು	Root word is not in the lexicon
1051	ಇದೇನು	-	ಇದೇ	ನು	Root word is not in the lexicon
1051	ಇದೇನು	-	ಇದೇ	ನು	Root word is not in the lexicon
1052	ಮೋಟ಼ಪ್ಪ	-	ಮೋಟ಼ಪ್ಪ	-	Root word is not in the lexicon
1053	ಹಿಂಗಂತಿ	-	ಹಿಂಗಂತಿ	-	Root word is not in the lexicon
1054	ಕುಂತ್್	ಕು	ಂತ್್	-	Root word is not in the lexicon
1054	ಕುಂತ್್	ಕು	ಂತ್್	-	Root word is not in the lexicon
1055	ಕೊಂಡ್್ಬುಟ್್ರೆ	-	ಕೊಂಡ್್ಬುಟ್್ರೆ	-	Root word is not in the lexicon
1056	ಬೇಕಾದಂಗೆ	-	ಬೇಕಾದಂ	ಗೆ	Root word is not in the lexicon
1056	ಬೇಕಾದಂಗೆ	-	ಬೇಕಾದಂ	ಗೆ	Root word is not in the lexicon
1057	ನಡೀತದೆ	-	ನಡೀತದೆ	-	Root word is not in the lexicon
1058	ಅಂದ್್ಕೊಂಡ್್ಬುಟ್ಟಿದ್ದೀಯಾ	ಅ	ಂದ್್ಕೊಂಡ್್ಬುಟ್ಟಿದ್ದೀಯಾ	-	Root word is not in the lexicon
1058	ಅಂದ್್ಕೊಂಡ್್ಬುಟ್ಟಿದ್ದೀಯಾ	-	ಅಂದ್್ಕೊಂಡ್್ಬುಟ್ಟಿದ್ದೀ	ಯಾ	Root word is not in the lexicon
1058	ಅಂದ್್ಕೊಂಡ್್ಬುಟ್ಟಿದ್ದೀಯಾ	ಅ	ಂದ್್ಕೊಂಡ್್ಬುಟ್ಟಿದ್ದೀ	ಯಾ	Root word is not in the lexicon
1059	ಬಡ್ಡಿಮಕ್್ಳು	-	ಬಡ್ಡಿಮಕ್್	ಳು	Root word is not in the lexicon
1059	ಬಡ್ಡಿಮಕ್್ಳು	-	ಬಡ್ಡಿಮಕ್್	ಳು	Root word is not in the lexicon
1060	ಸೀಗಳ್ಳಿಗೆಲ್ಲ	-	ಸೀಗಳ್ಳಿಗೆಲ್ಲ	-	Root word is not in the lexicon
1061	ಕಿತಾಪತಿ	-	ಕಿತಾಪತಿ	-	Root word is not in the lexicon
1062	ಬರೋಹಂಗಾಗ್ಯವ್್ರೆ	-	ಬರೋಹಂಗಾಗ್ಯವ್್ರೆ	-	Root word is not in the lexicon
1063	ಅಲೀಗಂಟಲೂ	ಅ	ಲೀಗಂಟಲೂ	-	Root word is not in the lexicon
1063	ಅಲೀಗಂಟಲೂ	ಅ	ಲೀಗಂಟಲೂ	-	Root word is not in the lexicon
1064	ಮೊಗಣ್ಣ	-	ಮೊಗಣ್ಣ	-	Root word is not in the lexicon
1065	ನಡುವೆ	-	ನಡುವೆ	-	Root word is not in the lexicon
1066	ಹಾಕಿ	-	ಹಾಕಿ	-	Root word is not in the lexicon
1067	ಮಾತುಳ್ಳೋನು	-	ಮಾತುಳ್ಳೋ	ನು	Root word is not in the lexicon
1067	ಮಾತುಳ್ಳೋನು	-	ಮಾತುಳ್ಳೋ	ನು	Root word is not in the lexicon
1068	ಭರದಲ್ಲಿ	-	ಭರ	ದಲ್ಲಿ	Root word is not in the lexicon
1068	ಭರದಲ್ಲಿ	-	ಭರ	ದಲ್ಲಿ	Root word is not in the lexicon
1068	ಭರದಲ್ಲಿ	-	ಭರ	ದಲ್ಲಿ	Root word is not in the lexicon
1069	ಗೆದ್ದ	-	ಗೆದ್	ದ	Root word is not in the lexicon
1069	ಗೆದ್ದ	-	ಗೆದ್	ದ	Root word is not in the lexicon
1069	ಗೆದ್ದ	-	ಗೆದ್	ದ	Root word is not in the lexicon
1069	ಗೆದ್ದ	-	ಗೆದ್	ದ	Root word is not in the lexicon
1070	ಅನ್ನಂಗೆ	ಅ	ನ್ನಂಗೆ	-	Root word is not in the lexicon
1070	ಅನ್ನಂಗೆ	-	ಅನ್ನಂ	ಗೆ	Root word is not in the lexicon
1070	ಅನ್ನಂಗೆ	ಅ	ನ್ನಂ	ಗೆ	Root word is not in the lexicon
1071	ಹಿಂದಿನಿಂದ್್ಲೂ	-	ಹಿಂದಿನಿಂದ್್ಲೂ	-	Root word is not in the lexicon
1072	ಬಂದದ್ದ	-	ಬಂದದ್	ದ	Root word is not in the lexicon
1072	ಬಂದದ್ದ	-	ಬಂದದ್	ದ	Root word is not in the lexicon
1072	ಬಂದದ್ದ	-	ಬಂದದ್	ದ	Root word is not in the lexicon
1072	ಬಂದದ್ದ	-	ಬಂದದ್	ದ	Root word is not in the lexicon
1073	ಬುಡಾಕ್ಕೆ	-	ಬುಡಾ	ಕ್ಕೆ	Root word is not in the lexicon
1073	ಬುಡಾಕ್ಕೆ	-	ಬುಡಾ	ಕ್ಕೆ	Root word is not in the lexicon
1073	ಬುಡಾಕ್ಕೆ	-	ಬುಡಾ	ಕ್ಕೆ	Root word is not in the lexicon
1074	ಆಯ್್ತದೆ	-	ಆಯ್್ತದೆ	-	Root word is not in the lexicon
1075	ಮಾತಾಡ್್ತಾ	-	ಮಾತಾಡ್್ತಾ	-	Root word is not in the lexicon
1076	ಜನಕ್ಕೂ	-	ಜನಕ್ಕೂ	-	Root word is not in the lexicon
1077	ತಿಳೀತದಪ್ಪ	-	ತಿಳೀತದಪ್ಪ	-	Root word is not in the lexicon
1078	ಕಂಭ	-	ಕಂಭ	-	Root word is not in the lexicon
1080	ನಾಯಿ	-	ನಾಯಿ	-	Root word is not in the lexicon
1081	ಕಾಲೆತ್ತಿ	-	ಕಾಲೆತ್ತಿ	-	Root word is not in the lexicon
1082	ಚುಯ್ಯನೆ	-	ಚುಯ್ಯ	ನೆ	Root word is not in the lexicon
1082	ಚುಯ್ಯನೆ	-	ಚುಯ್ಯ	ನೆ	Root word is not in the lexicon
1083	ಹನಿಕಿಸಿತು	-	ಹನಿಕಿಸಿತು	-	Root word is not in the lexicon
1084	ರೇಗಿ	-	ರೇಗಿ	-	Root word is not in the lexicon
1085	ಒಳ್ಳೇ	-	ಒಳ್ಳೇ	-	Root word is not in the lexicon
1086	ಮಠದ	-	ಮಠ	ದ	Root word is not in the lexicon
1086	ಮಠದ	-	ಮಠ	ದ	Root word is not in the lexicon
1086	ಮಠದ	-	ಮಠ	ದ	Root word is not in the lexicon
1086	ಮಠದ	-	ಮಠ	ದ	Root word is not in the lexicon
1087	ಮುನಿಯಂಗೆ	-	ಮುನಿಯಂ	ಗೆ	Root word is not in the lexicon
1087	ಮುನಿಯಂಗೆ	-	ಮುನಿಯಂ	ಗೆ	Root word is not in the lexicon
1088	ಇದೀಯಲ್ಲ	-	ಇದೀಯಲ್ಲ	-	Root word is not in the lexicon
1089	ಮುಚ್ಚೋ	-	ಮುಚ್ಚೋ	-	Root word is not in the lexicon
1090	ಮೊಗ಼ಣ್ಣ	-	ಮೊಗ಼ಣ್ಣ	-	Root word is not in the lexicon
1091	ನಿನ್್ಸರವಾ	ನಿ	ನ್್ಸರವಾ	-	Root word is not in the lexicon
1091	ನಿನ್್ಸರವಾ	ನಿ	ನ್್ಸರವಾ	-	Root word is not in the lexicon
1092	ನಮ್್ಗೆ	-	ನಮ್್	ಗೆ	Root word is not in the lexicon
1092	ನಮ್್ಗೆ	-	ನಮ್್	ಗೆ	Root word is not in the lexicon
1093	ಬರ್್ಬೇಕು	-	ಬರ್್ಬೇಕು	-	Root word is not in the lexicon
1094	ಕುಳವಾಡಿಯಂಗೆ	ಕು	ಳವಾಡಿಯಂಗೆ	-	Root word is not in the lexicon
1094	ಕುಳವಾಡಿಯಂಗೆ	-	ಕುಳವಾಡಿಯಂ	ಗೆ	Root word is not in the lexicon
1094	ಕುಳವಾಡಿಯಂಗೆ	ಕು	ಳವಾಡಿಯಂ	ಗೆ	Root word is not in the lexicon
1095	ತಮಟೆ	-	ತಮಟೆ	-	Root word is not in the lexicon
1096	ಹಾಕೊಂಡು	-	ಹಾಕೊಂಡು	-	Root word is not in the lexicon
1097	ಬಾರ್್ಸು	-	ಬಾರ್್ಸು	-	Root word is not in the lexicon
1098	ಕಡೀಕ್ಕೆ	-	ಕಡೀ	ಕ್ಕೆ	Root word is not in the lexicon
1098	ಕಡೀಕ್ಕೆ	-	ಕಡೀ	ಕ್ಕೆ	Root word is not in the lexicon
1098	ಕಡೀಕ್ಕೆ	-	ಕಡೀ	ಕ್ಕೆ	Root word is not in the lexicon
1099	ಬತ್ತಾರೆ	-	ಬ	ತ್ತಾರೆ	Root word is not in the lexicon
1099	ಬತ್ತಾರೆ	-	ಬ	ತ್ತಾರೆ	Root word is not in the lexicon
1099	ಬತ್ತಾರೆ	-	ಬ	ತ್ತಾರೆ	Root word is not in the lexicon
1100	ಜನಯೆಲ್ಲ	-	ಜನಯೆಲ್ಲ	-	Root word is not in the lexicon
1101	ಬಡ್ಡೀ	-	ಬಡ್ಡೀ	-	Root word is not in the lexicon
1102	ಮಕ್ಕಳು	-	ಮಕ್ಕ	ಳು	Root word is not in the lexicon
1102	ಮಕ್ಕಳು	-	ಮಕ್ಕ	ಳು	Root word is not in the lexicon
1103	ಚಾಪೆ	-	ಚಾಪೆ	-	Root word is not in the lexicon
1105	ನುಸ್್ದರೆ	-	ನುಸ್್ದರೆ	-	Root word is not in the lexicon
1106	ರಂಗಲಿ	-	ರಂಗಲಿ	-	Root word is not in the lexicon
1107	ಕೆಳ್್ಗೆ	-	ಕೆಳ್್	ಗೆ	Root word is not in the lexicon
1107	ಕೆಳ್್ಗೆ	-	ಕೆಳ್್	ಗೆ	Root word is not in the lexicon
1108	ನುಸೀಬೇಕು	-	ನುಸೀಬೇಕು	-	Root word is not in the lexicon
1109	ಗೊತ್ತಾ	-	ಗೊತ್ತಾ	-	Root word is not in the lexicon
1110	ಮಾಡ್್ನಿಲ	-	ಮಾಡ್್ನಿಲ	-	Root word is not in the lexicon
1111	ಸಾನುಭೋಗ	-	ಸಾನುಭೋಗ	-	Root word is not in the lexicon
1112	ದುರುಗ	-	ದುರುಗ	-	Root word is not in the lexicon
1113	ಹರ್್ಕೊಂಡು	-	ಹರ್್ಕೊಂಡು	-	Root word is not in the lexicon
1114	ತಿಂದ್್ಬುಡ್್ತಾರೆ	-	ತಿಂದ್್ಬುಡ್್ತಾರೆ	-	Root word is not in the lexicon
1115	ಗಂಟಲು	-	ಗಂಟ	ಲು	Root word is not in the lexicon
1115	ಗಂಟಲು	-	ಗಂಟ	ಲು	Root word is not in the lexicon
1116	ಎತ್ತರಿಸಿ	-	ಎತ್ತರಿಸಿ	-	Root word is not in the lexicon
1117	ಕರಿತೊಡೆ	-	ಕರಿತೊಡೆ	-	Root word is not in the lexicon
1118	ನೆಕ್ಕಿ	-	ನೆಕ್ಕಿ	-	Root word is not in the lexicon
1120	ಮಹಾಪಾಪ	-	ಮಹಾಪಾಪ	-	Root word is not in the lexicon
1121	ಮಾಡಿದಂಗೆ	-	ಮಾಡಿದಂ	ಗೆ	Root word is not in the lexicon
1121	ಮಾಡಿದಂಗೆ	-	ಮಾಡಿದಂ	ಗೆ	Root word is not in the lexicon
1122	ಕುಯ್್ಗರಿಯುತಾ	ಕು	ಯ್್ಗರಿಯುತಾ	-	Root word is not in the lexicon
1122	ಕುಯ್್ಗರಿಯುತಾ	ಕು	ಯ್್ಗರಿಯುತಾ	-	Root word is not in the lexicon
1123	ಓಡಿತು	-	ಓಡಿತು	-	Root word is not in the lexicon
1124	ಓಹೋ	-	ಓಹೋ	-	Root word is not in the lexicon
1125	ನಿಂತ್್ಬುಟ್್ನಲ್್ರೋ	ನಿ	ಂತ್್ಬುಟ್್ನಲ್್ರೋ	-	Root word is not in the lexicon
1125	ನಿಂತ್್ಬುಟ್್ನಲ್್ರೋ	ನಿ	ಂತ್್ಬುಟ್್ನಲ್್ರೋ	-	Root word is not in the lexicon
1126	ರಾಗ	-	ರಾಗ	-	Root word is not in the lexicon
1127	ಇತ಼್ತ	-	ಇತ಼್ತ	-	Root word is not in the lexicon
1128	ತಿರುಗಿಸಿದ	-	ತಿರುಗಿಸಿ	ದ	Root word is not in the lexicon
1128	ತಿರುಗಿಸಿದ	-	ತಿರುಗಿಸಿ	ದ	Root word is not in the lexicon
1128	ತಿರುಗಿಸಿದ	-	ತಿರುಗಿಸಿ	ದ	Root word is not in the lexicon
1128	ತಿರುಗಿಸಿದ	-	ತಿರುಗಿಸಿ	ದ	Root word is not in the lexicon
1129	ಅಯ್ಯೊ	ಅ	ಯ್ಯೊ	-	Root word is not in the lexicon
1129	ಅಯ್ಯೊ	ಅ	ಯ್ಯೊ	-	Root word is not in the lexicon
1130	ಹಾಳ್್	-	ಹಾಳ್್	-	Root word is not in the lexicon
1131	ಮರ್್ವೇ	-	ಮರ್್	ವೇ	Root word is not in the lexicon
1131	ಮರ್್ವೇ	-	ಮರ್್	ವೇ	Root word is not in the lexicon
1132	ನರಸ	-	ನರಸ	-	Root word is not in the lexicon
1133	ಸೇರಿಕೊಂಡುಬುಟ್್ರೆ	-	ಸೇರಿಕೊಂಡುಬುಟ್್ರೆ	-	Root word is not in the lexicon
1134	ಹಿಂಗೆಯಾ	-	ಹಿಂಗೆ	ಯಾ	Root word is not in the lexicon
1134	ಹಿಂಗೆಯಾ	-	ಹಿಂಗೆ	ಯಾ	Root word is not in the lexicon
1135	ಹೋಗುಲಿ	-	ಹೋಗುಲಿ	-	Root word is not in the lexicon
1136	ನೀನಾದ್್ರೂ	-	ನೀನಾದ್್ರೂ	-	Root word is not in the lexicon
1137	ಹೇಳನೇಬಾರ್್ದಾ	-	ಹೇಳನೇಬಾರ್್ದಾ	-	Root word is not in the lexicon
1138	ಕತ್ತಲೆಯಲಿ	-	ಕತ್ತಲೆಯಲಿ	-	Root word is not in the lexicon
1139	ಕಸ್ತೂರಿಯನ್ನೇ	-	ಕಸ್ತೂರಿಯನ್	ನೇ	Root word is not in the lexicon
1139	ಕಸ್ತೂರಿಯನ್ನೇ	-	ಕಸ್ತೂರಿಯನ್	ನೇ	Root word is not in the lexicon
1140	ದೂರಿದರು	-	ದೂರಿ	ದರು	Root word is not in the lexicon
1140	ದೂರಿದರು	-	ದೂರಿ	ದರು	Root word is not in the lexicon
1140	ದೂರಿದರು	-	ದೂರಿದ	ರು	Root word is not in the lexicon
1140	ದೂರಿದರು	-	ದೂರಿದ	ರು	Root word is not in the lexicon
1141	ಮಾತಾಡನಿಲ	-	ಮಾತಾಡನಿಲ	-	Root word is not in the lexicon
1142	ಕೈಕಾಲುಗಳಿಗೆ	-	ಕೈಕಾಲು	ಗಳಿಗೆ	Root word is not in the lexicon
1142	ಕೈಕಾಲುಗಳಿಗೆ	-	ಕೈಕಾಲುಗಳಿ	ಗೆ	Root word is not in the lexicon
1142	ಕೈಕಾಲುಗಳಿಗೆ	-	ಕೈಕಾಲುಗ	ಳಿಗೆ	Root word is not in the lexicon
1142	ಕೈಕಾಲುಗಳಿಗೆ	-	ಕೈಕಾಲುಗ	ಳಿಗೆ	Root word is not in the lexicon
1143	ಸೊಳ್ಳೆ	-	ಸೊಳ್ಳೆ	-	Root word is not in the lexicon
1144	ಮುತ್ತಿ	-	ಮುತ್ತಿ	-	Root word is not in the lexicon
1145	ತಿನ್ನುತ್ತಿದ್ದೊ	-	ತಿನ್ನುತ್ತಿದ್ದೊ	-	Root word is not in the lexicon
1146	ನಂಗನ್ನಸ್್ತದೆ	-	ನಂಗನ್ನಸ್್ತದೆ	-	Root word is not in the lexicon
